179.2	0.99248	51.6039
179.4	0.935186	52.0485
179.6	1.00522	52.2606
179.8	1.0126	51.9671
180	1.00749	51.8867
180.2	0.982582	51.9094
180.4	0.972525	52.0436
180.6	0.972925	51.9465
180.8	0.983486	51.4847
181	0.945208	51.5529
181.2	0.950366	51.78
181.4	0.994062	52.2509
181.6	0.920683	52.1187
181.8	0.863059	51.5657
182	0.99791	51.8315
182.2	0.932485	52.2407
182.4	1.04222	52.111
182.6	1.02982	51.7604
182.8	0.9636	51.307
183	0.890601	51.2761
183.2	0.947156	51.7464
183.4	1.01153	51.9806
183.6	0.840577	52.1016
183.8	1.10811	51.5023
184	0.96065	51.5601
184.2	0.924905	51.8646
184.4	0.99446	51.8275
184.6	0.982245	51.9246
184.8	0.86773	52.036
185	0.903032	52.1053
185.2	1.04687	52.054
185.4	0.900289	51.8327
185.6	1.07145	51.816
185.8	0.995384	51.8613
186	0.916622	52.0393
186.2	1.01244	51.973
186.4	0.911704	51.6578
186.6	1.09563	51.667
186.8	1.0079	52.0888
187	0.993345	52.4158
187.2	1.02453	52.1601
187.4	1.02789	51.8604
187.6	1.03306	51.7243
187.8	0.964085	51.7305
188	0.925174	51.85
188.2	0.911815	51.9016
188.4	1.00746	52.0001
188.6	0.963341	51.9441
188.8	0.956162	52.1368
189	0.985033	52.0067
189.2	1.03525	51.7696
189.4	1.00377	51.879
189.6	1.07503	52.2609
189.8	1.068	52.3386
190	1.0696	51.7971
190.2	1.08047	51.7479
190.4	0.918725	52.149
190.6	0.941293	52.3014
190.8	1.04704	51.7957
191	0.97217	51.702
191.2	1.0551	51.8418
191.4	1.03609	52.0774
191.6	1.01089	51.9451
191.8	0.995702	52.1377
192	0.997117	51.9916
192.2	0.979084	51.5877
192.4	0.963431	51.5172
192.6	0.932717	51.802
192.8	1.02725	51.7199
193	0.951908	51.9766
193.2	1.00263	51.6791
193.4	0.791302	51.4213
193.6	0.988539	51.9153
193.8	0.967413	52.2447
194	0.956785	51.9115
194.2	1.00759	51.5181
194.4	0.966025	51.6907
194.6	1.02024	51.8422
194.8	1.06999	51.7397
195	0.991777	51.6858
195.2	0.924906	51.4929
195.4	0.960445	51.8655
195.6	1.01932	52.4313
195.8	1.03855	52.5036
196	0.928346	51.9291
196.2	0.931107	51.9558
196.4	1.12309	52.0877
196.6	0.908723	52.0056
196.8	1.08157	51.7689
197	0.958373	51.5334
197.2	1.06448	51.742
197.4	0.925331	51.98
197.6	0.934828	51.9239
197.8	0.902923	51.619
198	0.941714	51.6949
198.2	0.974565	52.0827
198.4	0.991558	52.0889
198.6	0.994535	51.5843
198.8	0.963599	51.6786
199	0.978885	51.9752
199.2	1.05012	51.9796
199.4	0.906395	51.7792
199.6	1.07756	51.3924
199.8	1.01494	51.8355
200	1.04665	52.1037
200.2	0.876072	52.0345
200.4	1.0229	51.5938
200.6	1.00386	51.6732
200.8	1.02848	52.0502
201	0.928748	51.9379
201.2	0.950946	51.4805
201.4	0.925428	51.4584
201.6	1.07566	51.7698
201.8	1.05962	51.8835
202	1.02375	51.6241
202.2	0.987549	51.4305
202.4	0.939357	51.7903
202.6	0.959508	51.6312
202.8	0.980333	51.633
203	0.97941	51.5023
203.2	1.03165	51.8209
203.4	1.03863	51.721
203.6	1.0685	51.6077
203.8	0.89887	51.5293
204	0.92879	52.1231
204.2	0.966066	52.0467
204.4	1.00381	51.7579
204.6	0.988685	51.6943
204.8	1.09573	52.2737
205	0.963575	52.0184
205.2	0.943486	51.6855
205.4	0.945891	51.6427
205.6	1.05318	52.0242
205.8	0.95724	51.8716
206	1.02882	51.4291
206.2	0.994564	51.6801
206.4	0.999691	51.7958
206.6	1.08625	51.98
206.8	1.00416	51.7481
207	0.947124	51.736
207.2	0.974109	51.9645
